Date,Time,Start,High,Low,End,Volume
20250305,0,55100,55400,54200,54300,6367338
20250304,0,53900,55000,53800,54500,18553933
20250228,0,55400,55700,54500,54500,28036698
20250227,0,56500,57100,56200,56300,14975356
20250226,0,57000,57100,56100,56600,18117091
20250225,0,56600,57800,56500,57200,14625181
20250224,0,57300,57700,57200,57300,14138471
20250221,0,58400,58500,57100,58200,22198428
20250220,0,59100,59100,58100,58400,21589059
20250219,0,57400,58900,57300,58700,25395151
20250218,0,56200,57200,55900,56900,22131007
20250217,0,56100,56500,55700,56000,11916027
20250214,0,56000,57300,56000,56000,23979779
20250213,0,56100,56400,55600,55800,22448377
20250212,0,55100,55900,54500,55800,26428596
20250211,0,55500,56300,55000,55700,24596196
20250210,0,53000,55900,52900,55600,27577591
20250207,0,53900,54200,53600,53700,14476866
20250206,0,53400,54000,53200,54000,16466025
20250205,0,53600,53800,52800,52900,15974885
20250204,0,51600,53600,51500,52700,27214851
20250203,0,51100,51400,50800,51000,32344897
20250131,0,52200,53000,51700,52400,42186279
20250124,0,53600,53800,53200,53700,11867631
20250123,0,53700,54100,53500,53700,15588067
20250122,0,53400,54400,53100,54300,18341991
20250121,0,53700,54300,53300,53500,13535702
20250120,0,53600,53900,53300,53400,11822531
20250117,0,53800,54100,53200,53700,18805344
20250116,0,54200,55000,54100,54300,18627298
20250115,0,54100,54700,53500,53700,18625025
20250114,0,54200,54600,53700,53900,17465926
20250113,0,54600,55000,54100,54100,16868600
20250110,0,56100,56500,55200,55300,16059223
20250109,0,57600,57700,56100,56100,24490592
20250108,0,54800,57500,54700,57300,26593553
20250107,0,56800,57300,55400,55400,17030235
20250106,0,54400,56200,54300,55900,19034284
20250103,0,52800,55100,52800,54400,19318046
20250102,0,52700,53600,52300,53400,16630538
20241230,0,53300,54000,53100,53200,12624702
20241227,0,53500,54100,53200,53700,10747196
20241226,0,54500,54600,53500,53600,10517075
20241224,0,53700,54500,53600,54400,11634677
20241223,0,53400,54000,53300,53500,13672650
20241220,0,52700,53100,51900,53000,24674774
20241219,0,53500,53800,53100,53100,22481925
20241218,0,54100,55400,54000,54900,13698937
20241217,0,54700,55200,54000,54200,20215230
20241216,0,56300,56600,55200,55600,15277277
20241213,0,55800,56300,55500,56100,15908823
20241212,0,54000,56500,53900,55900,33476698
20241211,0,53600,54200,53400,54000,14565947
20241210,0,54500,54500,53700,54000,20783970
20241209,0,53500,54600,53200,53400,26227680
20241206,0,53900,54400,52700,54100,22861874
20241205,0,53200,54400,53200,53700,23588277
20241204,0,52000,53400,52000,53100,29004766
20241203,0,53100,54400,53100,53600,23374603
20241202,0,54300,54400,53100,53600,22044867
20241129,0,55100,55300,53800,54200,24513531
20241128,0,56000,56400,55200,55500,20001134
20241127,0,57700,57800,56000,56300,21808387
20241126,0,57900,58900,57500,58300,23209405
20241125,0,57400,57900,56700,57900,36237325
20241122,0,56000,56700,55900,56000,15281543
20241121,0,54900,56900,54700,56400,19096850
20241120,0,56100,56500,54800,55300,20864667
20241119,0,56500,57500,55900,56300,31539632
20241118,0,57000,57500,55900,56700,48095234
20241115,0,50300,54200,50300,53500,46774485
20241114,0,50200,51800,49900,49900,48510715
20241113,0,52000,53000,50500,50600,52527995
20241112,0,54600,54600,53000,53000,37962881
20241111,0,56700,56800,55000,55000,29811326
20241108,0,58000,58300,57000,57000,13877396
20241107,0,56900,58100,56800,57500,17043102
20241106,0,57600,58000,56300,57300,22092218
20241105,0,57800,58100,57200,57600,17484474
20241104,0,58600,59400,58400,58700,15586947
20241101,0,59000,59600,58100,58300,19083180
20241031,0,58500,61200,58300,59200,35809196
20241030,0,59100,59800,58600,59100,19838511
20241029,0,58000,59600,57300,59600,28369314
20241028,0,55700,58500,55700,58100,27775009
20241025,0,56000,56900,55800,55900,25829315
20241024,0,58200,58500,56600,56600,31499922
20241023,0,57500,60000,57100,59100,27300780
20241022,0,58800,58900,57700,57700,27582527
20241021,0,59000,59600,58500,59000,18514905
20241018,0,59900,60100,59100,59200,14420260
20241017,0,59400,60100,59100,59700,23372873
20241016,0,59400,60000,59200,59500,23303268
20241015,0,61100,61400,60100,61000,22715239
20241014,0,59500,61200,59400,60800,20886249
20241011,0,59100,60100,59000,59300,29623969
20241010,0,60100,60200,58900,58900,45262214
20241008,0,60000,61000,59900,60300,27411786
20241007,0,60200,61900,59500,61000,35066533
20241004,0,61000,61700,60500,60600,24247578
20241002,0,60500,61900,59900,61300,28473536
20240930,0,64200,64300,61500,61500,32694163
20240927,0,64700,65400,64200,64200,28433030
20240926,0,63900,64900,63700,64700,37566015
20240925,0,63800,64200,62200,62200,28652438
20240924,0,62800,63400,62400,63200,26957500
20240923,0,62300,63500,62200,62600,28542376
20240920,0,63800,64700,63000,63000,32746056
20240919,0,64000,64400,62200,63100,49402713
20240913,0,65000,65500,64300,64400,25045135
20240912,0,66000,66600,65200,66300,35884106
20240911,0,65100,65500,64200,64900,35809707
20240910,0,67000,67300,66000,66200,30651376
20240909,0,66900,68200,66600,67500,23263298
20240906,0,69100,69700,68000,68900,19022299
20240905,0,70100,71200,69000,69000,25686769
20240904,0,69800,71100,69800,70000,27366563
20240903,0,74100,74300,72500,72500,16314599
20240902,0,74500,74700,73500,74400,12641376
20240830,0,74400,75000,74100,74300,16358520
20240829,0,73600,74700,73500,74000,16884479
20240828,0,75800,76400,75400,76400,9794514
20240827,0,75700,76500,75600,75800,11130145
20240826,0,78100,78200,76000,76100,15655938
20240823,0,77700,78400,77500,77700,9420306
20240822,0,78700,78900,77800,78300,8149101
20240821,0,77900,78600,77800,78300,7805598
20240820,0,79500,79800,78700,78900,10683836
20240819,0,80100,80100,78000,78300,14146565
20240816,0,79400,80200,78700,80200,22061478
20240814,0,77400,77800,77000,77200,13246168
20240813,0,76500,76600,75500,76100,10716261
20240812,0,75200,75900,74800,75500,9839259
20240809,0,75700,75800,74200,74700,16388222
20240808,0,73200,73900,72500,73400,28414729
20240807,0,73000,76000,72800,74700,32710428
20240806,0,74900,75300,72300,72500,47295226
20240805,0,76700,76900,70200,71400,54608790
20240802,0,81000,81400,79500,79600,25800275
20240801,0,86000,86100,83100,83100,20900338
20240731,0,81200,83900,80900,83900,20744323
20240730,0,80400,81000,80000,81000,13169636
20240729,0,81600,82000,81100,81200,12797136
20240726,0,80700,81300,80400,80900,14508334
20240725,0,80400,81000,80100,80400,20323811
20240724,0,82900,83300,81900,82000,16939083
20240723,0,84200,84700,83400,83900,15766389
20240722,0,84400,84900,82600,83000,18987560
20240719,0,85600,86100,84100,84400,18569122
20240718,0,83800,86900,83800,86900,24721790
20240717,0,87100,88000,86400,86700,18186490
20240716,0,86900,88000,86700,87700,16166688
20240715,0,84700,87300,84100,86700,25193080
20240712,0,85900,86100,84100,84400,26344386
20240711,0,88500,88800,86700,87600,24677608
20240710,0,87600,88000,87100,87800,17813847
20240709,0,87800,88200,86900,87800,21336201
20240708,0,87900,88600,86900,87400,24035809
20240705,0,85600,87100,85200,87100,45791193
20240704,0,82900,84700,82400,84600,43857229
20240703,0,82300,82300,81000,81800,11440328
20240702,0,82500,82600,81500,81800,14471904
20240701,0,81500,82100,81300,81800,11317202
20240628,0,81900,81900,80800,81500,9455929
20240627,0,81300,81600,80500,81600,11739720
20240626,0,80100,81400,79900,81300,17783242
20240625,0,80600,81800,80100,80800,19088458
20240624,0,79700,80900,79500,80600,15454227
20240621,0,80700,80800,80000,80000,17907523
20240620,0,81500,82200,81200,81600,20288913
20240619,0,81100,82500,80500,81200,24168863
20240618,0,78700,80200,78600,79800,18207598
20240617,0,79200,79500,78000,78100,16123051
20240614,0,79700,80500,79000,79600,22926612
20240613,0,78400,79000,77800,78600,33763804
20240612,0,75300,77100,75200,76500,19246725
20240611,0,75900,76000,75100,75200,16971175
20240610,0,76100,76600,75600,75700,14598755
20240607,0,78400,78600,77100,77300,21189349
20240605,0,78000,78000,76800,77400,23177968
20240604,0,74900,76100,74900,75300,14098053
20240603,0,74400,76400,74200,75700,15706268
20240531,0,74500,74700,73500,73500,26198776
20240530,0,74800,75200,73500,73500,28551273
20240529,0,77700,78200,75200,75200,30244875
20240528,0,76500,78000,76200,77600,18539072
20240527,0,75300,78200,74000,77200,43825202
20240524,0,76800,77000,75700,75900,27891278
20240523,0,77700,79100,77100,78300,18728087
20240522,0,78100,78700,77300,77700,19521506
20240521,0,78500,79000,78200,78400,13690583
20240520,0,78100,79100,77900,78900,19456783
20240517,0,78600,78800,77200,77400,15918201
20240516,0,80200,80300,78100,78200,20989778
20240514,0,78600,78800,77900,78300,11763992
20240513,0,79400,79900,77600,78400,18652344
20240510,0,80400,81100,78900,79200,16976124
20240509,0,81100,81500,79700,79700,18759935
20240508,0,80800,81400,80500,81300,13089576
20240507,0,79600,81300,79400,81300,26238868
20240503,0,79000,79000,77500,77600,13151889
20240502,0,77600,78600,77300,78000,18900640
20240430,0,77000,78500,76600,77500,19007007
20240429,0,77400,77600,76200,76700,14664474
20240426,0,77800,77900,76500,76700,12755629
20240425,0,77300,77500,76300,76300,15549134
20240424,0,77500,78800,77200,78600,22166150
20240423,0,76400,76800,75500,75500,18717699
20240422,0,77400,77500,75100,76100,30469477
20240419,0,78300,78700,76300,77600,31317563
20240418,0,78800,80100,78300,79600,21370190
20240417,0,80700,80800,78900,78900,22611631
20240416,0,81200,81300,79400,80000,31949845
20240415,0,82900,83200,81200,82200,26663772
20240412,0,84700,84900,83200,83700,17061770
20240411,0,83200,84700,82500,84100,25538009
20240409,0,84500,84900,83100,83600,23725956
20240408,0,85200,86000,84500,84500,18953232
20240405,0,84500,85000,83800,84500,18883752
20240404,0,85200,85500,84300,85300,25248934
20240403,0,84300,85000,83500,84100,30493347
20240402,0,82900,85000,82900,85000,37077944
20240401,0,83200,83300,82000,82000,20116513
20240329,0,81200,82500,80900,82400,27126366
20240328,0,79400,81000,79200,80800,25084812
20240327,0,79200,80000,79200,79800,17424595
20240326,0,79700,80100,79200,79900,30551494
20240325,0,79600,79800,77800,78200,18703996
20240322,0,79600,79900,77800,78900,26724761
20240321,0,79200,79300,77700,79300,44569799
20240320,0,73700,77200,73400,76900,50106297
20240319,0,72300,73000,71700,72800,15376066
20240318,0,72600,73000,72500,72800,11520348
20240315,0,73400,73700,72300,72300,22580555
20240314,0,74400,74500,73600,74300,22545539
20240313,0,73700,74100,73500,74100,15243134
20240312,0,72600,73500,72100,73300,13011654
20240311,0,72900,73100,72300,72400,9740504
20240308,0,72800,73400,72600,73300,19271349
20240307,0,73100,73300,72200,72200,14516963
20240306,0,73200,73500,72700,72900,21547905
20240305,0,74600,74800,73700,73700,19505125
20240304,0,74300,75000,74000,74900,23210474
20240229,0,72600,73400,72000,73400,21176403
20240228,0,72900,73900,72800,73200,11795859
20240227,0,73100,73400,72700,72900,13201981
20240226,0,72300,73200,72200,72800,14669352
20240223,0,73600,74200,72900,72900,16225166
20240222,0,73800,73900,72700,73100,15208934
20240221,0,73400,73700,72900,73000,11503495
20240220,0,73700,73700,72800,73300,14681477
20240219,0,72800,73900,72800,73800,12726404
20240216,0,73300,73400,72500,72800,13444781
20240215,0,74200,74400,73000,73000,14120600
20240214,0,73700,74300,73700,74000,12434945
20240213,0,74800,75200,74400,75200,21966745
20240208,0,75000,75200,73600,74100,20810708
20240207,0,74600,75500,74300,75000,16566445
20240206,0,74300,74700,73300,74400,14559254
20240205,0,74200,74800,73500,74300,19026021
20240202,0,74000,75200,73700,75200,14955881
20240201,0,73000,74200,72900,73600,19881033
20240131,0,73400,74000,72500,72700,15703560
20240130,0,75000,75300,73700,74300,12244418
20240129,0,73800,75200,73500,74400,13976521
20240126,0,73700,74500,73300,73400,11160062
20240125,0,74200,74800,73700,74100,11737747
20240124,0,75200,75200,73500,74000,12860661
20240123,0,75700,75800,74300,75200,14786224
20240122,0,75900,76000,75000,75100,19673375
20240119,0,73500,74700,73000,74700,23363427
20240118,0,71600,72000,70700,71700,17853397
20240117,0,73100,73300,71000,71000,22683660
20240116,0,73500,73700,72500,72600,14760415
20240115,0,73200,74000,73200,73900,13212339
20240112,0,73000,74100,72800,73100,13038939
20240111,0,72900,73600,72700,73200,57691266
20240110,0,75000,75200,73200,73600,20259529
20240109,0,77400,77700,74300,74700,26019249
20240108,0,77000,77500,76400,76500,11088724
20240105,0,76700,77100,76400,76600,11304316
20240104,0,76100,77300,76100,76600,15324439
20240103,0,78500,78800,77000,77000,21753644
20240102,0,78200,79800,78200,79600,17142847
20231228,0,77700,78500,77500,78500,17797536
20231227,0,76700,78000,76500,78000,20651042
20231226,0,76100,76700,75700,76600,13164909
20231222,0,75800,76300,75400,75900,14515608
20231221,0,74600,75000,74300,75000,13478766
20231220,0,74200,74900,73800,74800,16870156
20231219,0,73000,73400,72800,73400,8907632
20231218,0,73300,73400,72800,72900,9690551
20231215,0,73800,74000,73200,73300,15419815
20231214,0,74100,74300,72500,73100,27567593
20231213,0,73300,73500,72800,72800,13116766
20231212,0,73300,73500,73100,73500,13758646
20231211,0,72800,73000,72200,73000,9861960
20231208,0,72100,72800,71900,72600,10859463
20231207,0,71800,71900,71100,71500,8862017
20231206,0,71800,72100,71600,71700,8123087
20231205,0,72300,72400,71200,71200,12129682
20231204,0,72800,72900,72400,72600,10229267
20231201,0,72400,72500,71700,72000,9871284
20231130,0,72700,72800,72200,72800,15783714
20231129,0,72400,72800,72200,72700,9283933
20231128,0,71400,72700,71300,72700,13283081
20231127,0,71500,72100,71100,71300,9113857
20231124,0,72400,72600,71700,71700,6676685
20231123,0,73000,73200,72200,72400,6775614
20231122,0,72200,73000,71900,72800,11105143
20231121,0,73100,73400,72700,72800,9712881
20231120,0,72100,73000,72100,72700,10610157
20231117,0,72300,73000,72300,72500,11494644
20231116,0,72500,73000,72300,72800,15860451
20231115,0,71600,72200,71500,72200,20148677
20231114,0,71000,71100,70600,70800,9567984
20231113,0,71300,71300,70300,70400,9246919
20231110,0,70000,70500,69500,70500,9684347
20231109,0,69900,70800,69600,70300,12301373
20231108,0,71300,71400,69700,69900,12901310
20231107,0,70600,70900,70000,70900,17228731
20231106,0,69800,70900,69300,70900,22228489
20231103,0,69700,70200,69500,69600,10322234
20231102,0,70000,70000,69400,69700,16350031
20231101,0,67500,68900,67300,68600,13775256
20231031,0,67600,68300,66900,66900,14488892
20231030,0,66800,67800,66700,67300,10139270
20231027,0,67100,67300,66700,67300,11334726
20231026,0,67000,67900,66700,66700,15517624
20231025,0,68800,68800,67900,68000,10610703
20231024,0,68700,68800,67700,68500,12791710
20231023,0,68700,69100,68200,68400,11625959
20231020,0,68900,69200,68100,68800,15204495
20231019,0,69700,70000,69400,69500,13985012
20231018,0,68900,70500,68800,70500,16493184
20231017,0,67700,69900,67400,69400,17299253
20231016,0,67900,68500,66800,67300,12599299
20231013,0,68000,68500,67700,68000,9724086
20231012,0,68600,69700,68200,68900,19311380
20231011,0,68600,69400,67900,68200,25209349
20231010,0,66200,67600,66200,66400,19889202
20231006,0,67100,67300,66000,66000,14386527
20231005,0,67300,67400,66700,66700,16108313
20231004,0,67400,67700,66700,67500,23361149
20230927,0,68600,69100,68200,68400,14886491
20230926,0,70000,70000,68400,68600,13143470
20230925,0,68500,69700,68500,69400,13582516
20230922,0,68300,68900,68300,68800,9897840
20230921,0,69200,69800,68800,68900,10796336
20230920,0,70000,70300,69500,69600,10873015
20230919,0,70400,70800,69600,69800,11820188
20230918,0,71300,71700,70200,70200,16040727
20230915,0,71700,72300,71400,72000,17823512
20230914,0,71200,71800,70800,71700,21041407
20230913,0,71100,71600,70300,70900,15955797
20230912,0,70800,71000,70400,70500,11688599
20230911,0,70400,70800,70000,70800,11785462
20230908,0,70200,70300,69600,70300,10688118
20230907,0,70000,70600,69600,70400,13741241
20230906,0,70700,70800,69700,70000,11414620
20230905,0,70900,71500,70200,70700,12330239
20230904,0,72900,72900,70700,71200,26286495
20230901,0,66800,71000,66700,71000,29738235
20230831,0,67100,67200,66400,66900,15964630
20230830,0,67300,67700,67100,67100,9181223
20230829,0,66900,67200,66600,66800,9114352
20230828,0,66800,67000,66500,66800,5824628
20230825,0,67100,67400,66900,67100,7032462
20230824,0,68300,68700,67900,68200,15044463
20230823,0,66700,67100,66400,67100,9549352
20230822,0,67200,67700,66300,66600,10500242
20230821,0,66600,67100,66300,66600,9720067
20230818,0,66000,66700,65800,66300,11745006
20230817,0,66300,66800,66000,66700,10778652
20230816,0,66700,67100,66300,67000,13174578
20230814,0,67500,67900,66900,67300,9352343
20230811,0,68400,68800,67500,67500,9781038
20230810,0,68300,68500,67800,68000,10227311
20230809,0,68000,69600,67900,68900,17259673
20230808,0,69000,69100,67400,67600,14664709
20230807,0,67700,69200,67600,68500,10968505
20230804,0,68800,69100,68200,68300,12360193
20230803,0,69900,70200,68500,68800,20087090
20230802,0,70700,71000,69800,69900,13835020
20230801,0,70100,71200,70000,71100,12299254
20230731,0,70900,71000,69800,69800,13035420
20230728,0,71800,72400,70100,70600,19420683
20230727,0,69900,71700,69300,71700,24261179
20230726,0,69800,70600,68100,69800,30016221
20230725,0,70000,70500,69800,70000,14314945
20230724,0,70100,70900,69900,70400,13418597
20230721,0,70400,70400,69400,70300,16528926
20230720,0,71100,71500,70800,71000,9732730
20230719,0,72700,72800,71300,71700,10896412
20230718,0,73200,73500,72000,72000,11697900
20230717,0,73200,73500,72800,73300,10060049
20230714,0,72500,73400,72400,73400,15882519
20230713,0,72400,72600,71900,71900,14417279
20230712,0,71200,72000,71100,71900,10375581
20230711,0,70200,71500,70100,71500,12177392
20230710,0,70000,70400,69200,69500,11713926
20230707,0,71100,71400,69800,69900,17308877
20230706,0,71900,72400,71500,71600,14777667
20230705,0,73000,73300,71900,72000,12310610
20230704,0,73400,73600,72900,73000,10214350
20230703,0,72700,73200,72600,73000,10722181
20230630,0,72500,72700,71700,72200,11694765
20230629,0,73100,73400,72400,72400,12229967
20230628,0,72600,72700,72000,72700,8783093
20230627,0,72500,72600,72000,72600,9442997
20230626,0,71700,72500,71500,72400,10541901
20230623,0,72000,72200,71600,71600,12329484
20230622,0,70200,71500,70100,71300,11411007
20230621,0,70700,71200,70400,70500,10626603
20230620,0,70700,71400,70400,71400,11557883
20230619,0,71300,71700,70900,71200,11100887
20230616,0,71800,71900,70900,71800,15373696
20230615,0,72100,72300,71300,71500,13614994
20230614,0,72100,72200,71100,71900,12541046
20230613,0,71700,72200,71600,72000,13227285
20230612,0,72100,72400,70800,71000,12064287
20230609,0,71100,72300,70800,72000,15050209
20230608,0,70400,70900,70000,70900,19165568
20230607,0,71300,71600,70800,71000,14796613
20230605,0,72700,72700,71400,71700,12686829
20230602,0,71700,72200,71600,72200,12161798
20230601,0,70900,71600,70600,70900,14669296
20230531,0,72400,72500,71000,71400,25666087
20230530,0,71300,72300,71200,72300,27476897
20230526,0,69800,70400,69500,70300,19549511
20230525,0,69900,70000,68700,68800,14231160
20230524,0,68100,68700,68000,68500,8192896
20230523,0,68500,68700,68100,68400,8561643
20230522,0,68400,69000,68000,68500,14470308
20230519,0,67800,68400,67500,68400,20349345
20230518,0,66000,66200,65700,66200,14431704
20230517,0,65900,65900,64800,65000,10745504
20230516,0,65800,65900,65300,65400,12334657
20230515,0,64100,64600,63900,64500,8172021
20230512,0,63700,64600,63600,64100,8693913
20230511,0,64700,65100,64200,64200,11648905
20230510,0,65500,65500,64300,64600,13057727
20230509,0,65800,65800,65100,65300,9366861
20230508,0,66300,66300,65400,65900,9405365
20230504,0,65600,65700,64700,65100,9791064
20230503,0,65100,65600,64900,65400,8876749
20230502,0,66000,66300,65100,65700,14396948
20230428,0,65200,65900,65000,65500,19699481
20230427,0,64100,65000,63300,64600,14779601
20230426,0,63600,64300,63300,64100,12664541
20230425,0,65300,65400,63400,63600,16193271
20230424,0,65300,65700,64800,65200,12986581
20230421,0,65800,65900,65400,65700,10538622
20230420,0,65100,65300,64600,65300,9501169
20230419,0,65500,65800,65300,65500,10255985
20230418,0,65900,66000,64800,65600,14802060
20230417,0,65000,65600,64700,65300,13486618
20230414,0,66600,66600,65000,65100,16176490
20230413,0,65600,66100,65400,66100,15091022
20230412,0,65800,66200,65300,66000,15021313
20230411,0,66200,66200,65400,65900,16323183
20230410,0,64800,66300,64700,65700,18777166
20230407,0,63800,65200,63800,65000,27476120
20230406,0,63500,63600,62300,62300,14992747
20230405,0,63700,64000,63400,63900,9176149
20230404,0,63400,63800,62800,63600,11120514
20230403,0,64000,64000,63000,63100,11973133
20230331,0,64000,64000,63700,64000,14094479
20230330,0,63700,63700,63100,63200,15684377
20230329,0,62500,62700,62200,62700,11216008
20230328,0,62400,62900,62100,62900,11614118
20230327,0,62600,62800,62000,62100,11039331
20230324,0,62700,63300,62300,63000,18278602
20230323,0,60600,62300,60600,62300,15381057
20230322,0,61000,61200,60500,61100,8978591
20230321,0,60500,60700,60100,60300,8318514
20230320,0,61100,61200,60200,60200,9618009
20230317,0,60800,61300,60600,61300,14090110
20230316,0,59200,60200,59100,59900,10611939
20230315,0,60000,60300,59600,59800,10482149
20230314,0,59400,59500,59000,59000,12147346
20230313,0,59900,60200,59300,60000,12779724
20230310,0,59500,59700,59100,59500,11902471
20230309,0,60500,60800,59900,60100,14334499
20230308,0,60100,60500,59900,60300,14161857
20230307,0,61400,61400,60700,60700,11473280
20230306,0,61100,61600,60800,61500,13630602
20230303,0,61000,61200,60500,60500,10711405
20230302,0,60900,61800,60500,60800,13095682
20230228,0,60800,61400,60500,60600,13715861
20230227,0,60800,60800,60200,60500,11155697
20230224,0,62300,62600,61300,61300,10308143
20230223,0,61700,62500,61500,62000,13047099
20230222,0,61500,61800,61000,61100,11959088
20230221,0,62700,62800,62000,62100,7665046
20230220,0,62900,63000,61800,62700,12908073
20230217,0,62900,63300,62400,62600,10791265
20230216,0,62500,63700,62400,63700,13798831
20230215,0,63900,63900,62000,62200,13208103
20230214,0,63600,63900,63200,63200,9126664
20230213,0,62900,63000,62300,62900,10730362
20230210,0,62600,63000,62400,62800,9382576
20230209,0,63000,63300,62300,63000,12164865
20230208,0,62800,63300,62400,63100,12243125
20230207,0,61900,62500,61600,61900,14491039
20230206,0,62800,63000,61600,61600,15529356
20230203,0,63900,64000,63000,63800,15194598
20230202,0,63200,63900,62600,63500,23285983
20230201,0,62600,62700,61000,61800,18570133
20230131,0,63500,63700,61000,61000,29746731
20230130,0,64900,64900,63100,63300,20995234
20230127,0,64400,65000,63900,64600,18760182
20230126,0,63800,63900,63300,63900,13278277
20230125,0,63500,63700,63000,63400,16822710
20230120,0,62100,62300,61100,61800,9646327
20230119,0,60500,61500,60400,61500,12808490
20230118,0,60700,61000,59900,60400,11584041
20230117,0,61200,61500,60600,61000,9831456
20230116,0,61300,61600,60800,61100,10039972
20230113,0,60500,61200,60400,60800,12510328
20230112,0,61100,61200,59900,60500,16102561
20230111,0,61000,61200,60300,60500,12310751
20230110,0,60200,61100,59900,60400,14859797
20230109,0,59700,60700,59600,60700,18640107
20230106,0,58300,59400,57900,59000,17334989
20230105,0,58200,58800,57600,58200,15682826
20230104,0,55700,58000,55600,57800,20188071
20230103,0,55400,56000,54500,55400,13547030
20230102,0,55500,56100,55200,55500,10031448
20221229,0,56000,56200,55300,55300,11295935
20221228,0,57600,57600,56400,56600,14665410
20221227,0,58000,58400,57900,58100,10667027
20221226,0,58000,58100,57700,57900,6756411
20221223,0,58200,58400,57700,58100,9829407
20221222,0,58100,59100,58100,59100,10720630
20221221,0,58700,59100,58000,58000,10356971
20221220,0,59000,59100,58500,58600,9284761
20221219,0,59500,59900,59100,59500,7696187
20221216,0,58300,59500,58300,59500,13033596
20221215,0,59800,60200,59300,59300,8716039
20221214,0,59800,60600,59800,60500,8207485
20221213,0,59600,60300,59400,59700,9040873
20221212,0,59900,60000,59400,59500,9036472
20221209,0,59300,60600,59300,60400,10529632
20221208,0,58700,59200,58600,59200,12986815
20221207,0,58800,59600,58500,58900,12100662
20221206,0,59800,60100,59200,59200,13888300
20221205,0,60900,61100,60000,60300,13767787
20221202,0,62500,62500,60400,60400,15331184
20221201,0,63100,63200,62300,62600,16631445
20221130,0,60400,62200,60200,62200,19768903
20221129,0,59900,60600,59800,60600,7014160
20221128,0,60500,60500,59800,60100,8589032
20221125,0,61400,61700,60800,61000,6677933
20221124,0,61200,61700,60900,61400,8125010
20221123,0,61200,61300,60700,61000,8765050
20221122,0,60900,61200,60300,60600,9411289
20221121,0,61400,61800,60800,61400,9378097
20221118,0,61800,62400,61400,61800,12236503
20221117,0,62000,62000,61300,61400,13298296
20221116,0,62400,62700,61700,62700,12909260
20221115,0,62200,62500,61600,62400,12310986
20221114,0,62900,62900,61700,61900,15973416
20221111,0,63100,63200,62300,62900,20037163
20221110,0,61400,61500,60400,60400,21087633
20221109,0,62000,62200,61300,62000,14045592
20221108,0,60500,61900,60500,61800,18273898
20221107,0,59700,60300,59400,60200,12437246
20221104,0,59100,59500,58400,59400,12445841
20221103,0,58600,59800,58100,59200,17492162
20221102,0,59700,60000,59300,59600,13202919
20221101,0,59900,60300,59500,60000,17201647
20221031,0,58100,59900,58000,59400,18999514
20221028,0,58900,59200,57200,57300,20924937
20221027,0,59700,60100,58900,59500,21756712
20221026,0,58000,59600,57700,59400,20824967
20221025,0,57000,58600,57000,57700,17405678
20221024,0,57000,57500,56700,57500,16944503
20221021,0,55100,56300,55100,55900,11456060
20221020,0,55200,56000,55100,55500,17107653
20221019,0,56700,56900,55700,55800,12660652
20221018,0,56700,57100,55800,56500,14820702
20221017,0,55800,57000,55700,56600,13641878
20221014,0,56200,56500,55800,56300,12924326
20221013,0,55400,56100,55200,55200,13784602
20221012,0,55700,57000,55200,55800,18408910
20221011,0,54400,55700,54000,55400,21437877
20221007,0,55900,56900,55200,56200,16886813
20221006,0,56700,57300,56300,56300,14944446
20221005,0,56900,57200,55400,56000,22458970
20221004,0,55300,55400,54500,55200,19148435
20220930,0,52300,53600,51800,53100,22503249
20220929,0,53300,53700,52600,52600,13882080
20220928,0,53900,54400,52500,52900,19991129
20220927,0,53800,54200,53500,54200,16631289
20220926,0,53700,54200,53600,53900,15008449
20220923,0,54400,54900,54200,54500,10555964
20220922,0,54600,54700,54300,54400,12786510
20220921,0,55400,55500,55000,55300,11863700
20220920,0,56400,57000,55800,55800,14041465
20220919,0,56300,57000,56000,56400,12278653
20220916,0,55600,56400,55500,56200,13456503
20220915,0,57000,57100,56000,56000,11664819
20220914,0,56200,57200,56100,56800,12524961
20220913,0,57000,58500,56800,58100,17166581
20220908,0,56200,56400,55600,55600,18000016
20220907,0,56700,56700,55900,56000,17384854
20220906,0,57200,57600,56900,57100,7503086
20220905,0,57400,57800,56800,57100,11425977
20220902,0,58300,58600,57500,57500,15040310
20220901,0,58700,58900,58300,58400,14905777
20220831,0,58200,59900,58200,59700,14203512
20220830,0,58700,59000,58300,58800,9690044
20220829,0,58700,58900,58600,58600,9841329
20220826,0,60300,60900,59900,60000,9499995
20220825,0,59200,59700,59000,59700,5767902
20220824,0,59200,59500,59000,59000,8888486
20220823,0,59000,59600,59000,59100,9041629
20220822,0,60300,60400,59800,60000,8259865
20220819,0,61400,61600,60600,60900,6923679
20220818,0,60300,61900,60000,61500,16372754
20220817,0,61100,61200,60300,60400,9061518
20220816,0,60500,61600,60300,61000,15036727
20220812,0,59500,60700,59400,60200,10786658
20220811,0,59600,60000,59300,59900,15141941
20220810,0,58900,59200,58600,59100,18084349
20220809,0,60600,60700,59600,60000,18251170
20220808,0,61400,61400,60600,60800,11313150
20220805,0,61700,61900,61200,61500,9567620
20220804,0,61700,61800,61200,61500,9125439
20220803,0,61600,61600,61000,61300,10053861
20220802,0,61200,61900,61000,61700,13614895
20220801,0,61000,61700,60300,61300,13154816
20220729,0,62400,62600,61300,61400,15093120
20220728,0,62300,62600,61600,61900,10745302
